latitude;price;bathrooms;Součet hodnot: accommodates;Součet hodnot: beds;Součet hodnot: host_response_rate;Součet hodnot: bedrooms;longitude
-22.962273537076985;$401.00;2;5;1;1;2;-43.170963302043276
-22.96228987141479;$161.00;1;5;4;1;1;-43.175555099163816
-22.962365206920243;$301.00;1;5;3;1;0;-43.174228760519036
-22.96237743826531;$287.00;2;5;5;1;2;-43.16944940641033
-22.962380173972424;$181.00;1,5;5;1;1;1;-43.1763506008955
-22.96240579512611;$171.00;1;5;1;1;1;-43.17630343209402
-22.962433820891288;$219.00;2,5;5;2;0,94;2;-43.168597565223536
-22.96244060785062;$199.00;1,5;5;3;1;3;-43.17010647481425
-22.962457668107742;$178.00;3;5;5;1;2;-43.17413003871925
-22.962517902431433;$348.00;2;5;2;0,6;2;-43.175138933310265
-22.962523802771308;$717.00;3;5;3;0;3;-43.170623596786
-22.96252448919536;$250.00;1,5;5;4;1;2;-43.16762416910916
-22.96252450775535;$249.00;1,5;5;2;0,67;2;-43.17523084187134
-22.962551917342598;$92.00;1;5;3;1;1;-43.17177523344442
-22.962558894544795;$479.00;2;5;3;1;2;-43.169783050943515
-22.962576305296455;$201.00;2;5;5;0;2;-43.179305402351055
-22.962655511436495;$273.00;1;5;3;1;2;-43.219970615777854
-22.962677955024553;$751.00;1;5;2;1;2;-43.17576168840295
-22.962696201262705;$215.00;1,5;5;2;1;1;-43.169675064748624
-22.96270514266668;$150.00;1;5;1;1;1;-43.17612022252054
-22.96271083014227;$601.00;1,5;5;3;1;2;-43.17712351242844
-22.962718381109248;$365.00;2;5;4;1;2;-43.18162272335202
-22.96274038969389;$161.00;1;5;3;1;1;-43.174868365541414
-22.96277677672278;$199.00;1;5;5;0,6;0;-43.410092987311586
-22.962790542896098;$400.00;1,5;5;4;1;1;-43.17609516057147
-22.962805087909814;$400.00;2;5;3;0,5;2;-43.398224340119114
-22.96283594038654;$324.00;2,5;5;4;0,8;3;-43.1691109888721
-22.96290460804331;$379.00;2;5;3;1;2;-43.16889821377697
-22.96290949846839;$143.00;1;5;3;1;1;-43.17096791855268
-22.962966553651878;$205.00;2;5;2;1;2;-43.17707260240963
-22.96296970482172;$219.00;2;5;5;0,6;3;-43.39773462046492
-22.96298289399498;$751.00;2;5;3;1;1;-43.17766521692421
-22.962989083524597;$499.00;2,5;5;2;0;2;-43.17105647927626
-22.96303126094668;$591.00;2;5;3;1;3;-43.176928326052796
-22.96303228706238;$301.00;2;5;4;1;1;-43.183328801883775
-22.963039552103947;$120.00;1,5;5;4;1;1;-43.17944296900842
-22.963046236504685;$401.00;1;5;3;0,8;1;-43.17052557758932
-22.963138896711403;$307.00;1,5;5;3;1;2;-43.172512712483474
-22.963153899324112;$301.00;2;5;2;1;2;-43.1764566690273
-22.96315635077636;$137.00;1;5;5;1;2;-43.177421434567464
-22.963160301437192;$130.00;1;5;2;1;1;-43.178028851616446
-22.963184162080633;$154.00;1;5;5;0,8;1;-43.177528808090095
-22.96321931350236;$198.00;2;5;2;0,89;2;-43.17343336667324
-22.963231268881415;$137.00;1;5;4;1;1;-43.17733899765973
-22.963249716026134;$260.00;2;5;3;0,89;2;-43.17233800674578
-22.963258418906815;$174.00;1;5;2;1;0;-43.1749437769378
-22.963282693555943;$106.00;1;5;1;0,96;1;-43.17624537418927
-22.96330004272351;$294.00;2;5;4;1;2;-43.169382974256465
-22.963303706448627;$400.00;1;5;3;1;0;-43.17684276567645
-22.963325021137;$109.00;1;5;3;0,6;1;-43.17464070259544
-22.963387488355846;$482.00;1,5;5;4;1;2;-43.17218632942704
-22.963413080641306;$338.00;1;5;2;1;1;-43.17575736720282
-22.96341420997131;$2,162.00;2;5;1;1;1;-43.397933587727785
-22.96342012483483;$161.00;1;5;2;1;1;-43.17658397277945
-22.963427382487875;$219.00;2;5;2;1;2;-43.173030583268634
-22.963439584861177;$499.00;1;5;4;1;1;-43.17244615621257
-22.963480404284795;$150.00;1;5;1;1;2;-43.1748616136294
-22.963495682818618;$205.00;1;5;2;1;0;-43.174967550956886
-22.96351303034998;$201.00;1;5;3;0;1;-43.174383066995716
-22.963647340292603;$449.00;2,5;5;8;1;2;-43.17275730787644
-22.9637099406991;$150.00;1;5;2;1;2;-43.17567544560668
-22.963738944772146;$663.00;2;5;3;1;2;-43.18109672225973
-22.963749751987837;$92.00;1;5;4;1;0;-43.17115387545642
-22.96374994912273;$311.00;1;5;2;1;0;-43.17475701654037
-22.963750720718256;$390.00;1;5;2;0,89;2;-43.175701963769995
-22.963769791878484;$99.00;1;5;4;1;0;-43.176836369916934
-22.96377573375491;$601.00;1;5;2;1;2;-43.18243536625317
-22.963786072917728;$109.00;0,5;5;3;1;1;-43.18166836602789
-22.9638898741734;$127.00;1;5;4;1;0;-43.17597254595686
-22.96389317407934;$184.00;1;5;5;1;1;-43.178946199607545
-22.963940885076013;$301.00;1;5;4;1;1;-43.17955934005266
-22.963944642378152;$301.00;2;5;4;0,92;2;-43.192534861678126
-22.96396332082962;$120.00;1;5;5;1;1;-43.17499652510629
-22.963969392585007;$161.00;1;5;1;1;0;-43.171976291812705
-22.96398517301831;$219.00;2;5;3;1;1;-43.171296759168435
-22.963997033417293;$400.00;1,5;5;2;1;2;-43.17099684310496
-22.9640052611506;$256.00;2;5;3;0,4;2;-43.17465208692381
-22.964014007548435;$400.00;1;5;2;1;2;-43.188251276102854
-22.964061348283256;$376.00;3;5;4;1;3;-43.38424571889509
-22.964075057185916;$201.00;1;5;3;0;1;-43.1745905660594
-22.96409139618794;$249.00;1;5;2;1;1;-43.17518912579596
-22.964117588629435;$280.00;2;5;3;1;2;-43.1832190359517
-22.964132471309128;$150.00;1;5;2;1;1;-43.179881086814454
-22.964136014406375;$201.00;1;5;1;1;1;-43.17365457962575
-22.964153222866987;$384.00;3;5;3;1;3;-43.17644868634334
-22.96416281454182;$109.00;2;5;3;0,9;2;-43.222061693830376
-22.96419670030899;$110.00;1;5;3;0,88;1;-43.17664623394919
-22.96424882607849;$246.00;1;5;2;1;1;-43.17456093723292
-22.964313550967812;$281.00;1;5;3;0;2;-43.179773856484964
-22.964396146083818;$249.00;2;5;3;0,6;3;-43.176593969059766
-22.96440167697223;$99.00;2;5;3;0,67;2;-43.21851454465449
-22.964408072427403;$181.00;1;5;2;0,75;1;-43.17573228100414
-22.9644314280206;$99.00;1;5;2;1;1;-43.192612502807904
-22.964531289183338;$400.00;2;5;2;0;2;-43.18787197484808
-22.96454353496382;$342.00;1;5;2;1;0;-43.1758688369685
-22.96454729846007;$253.00;1;5;5;1;2;-43.17503159504374
-22.96454921548139;$143.00;2;5;4;1;2;-43.1902473468932
-22.964572716171457;$130.00;1;5;3;1;1;-43.17626949892143
-22.964576931767656;$449.00;3;5;4;1;3;-43.1775458285782
-22.96460542619946;$280.00;1;5;2;1;2;-43.1827975747696
-22.964615737938164;$201.00;2;5;5;1;2;-43.21793616974401
-22.96462067212589;$161.00;1;5;5;1;1;-43.17453536837279
-22.96462641427544;$188.00;2;5;3;0,88;2;-43.17328924990522
-22.964664833598505;$199.00;1;5;3;1;1;-43.18007731001575
-22.964665833391717;$219.00;1;5;3;1;1;-43.177130539643336
-22.96467083649062;$249.00;2;5;3;0,86;1;-43.17930776072617
-22.9647072448336;$130.00;1;5;3;1;1;-43.17451557574578
-22.964771820079463;$150.00;1;5;2;0,76;1;-43.17469512304154
-22.964784006993188;$249.00;1;5;3;0;1;-43.17554174396754
-22.96483446997042;$451.00;2;5;4;1;2;-43.17752764138895
-22.964846508123074;$1,001.00;1;5;4;0,67;2;-43.18112118867734
-22.964851314622425;$120.00;1;5;2;1;1;-43.17688156803818
-22.964876211106375;$239.00;1;5;3;1;0;-43.17463703158053
-22.964906794754864;$301.00;2;5;3;1;2;-43.19108157732035
-22.96490925329889;$401.00;1,5;5;5;1;2;-43.17295687638653
-22.964928563012446;$550.00;1;5;5;1;2;-43.18717914157077
-22.964934855869714;$348.00;1;5;2;1;1;-43.17482832806024
-22.964958701778432;$499.00;1;5;4;0,3;1;-43.18070192102668
-22.964968834389516;$500.00;2;5;4;1;2;-43.18369448773228
-22.965019234766803;$219.00;1;5;2;1;1;-43.175860689217885
-22.96503931974649;$328.00;2,5;5;2;1;2;-43.190615995683046
-22.965083893511853;$799.00;2;5;3;0,8;3;-43.230029315146346
-22.96510440437769;$430.00;1;5;3;0;5;-43.40863981954636
-22.965117722439103;$499.00;1;5;4;1;1;-43.176294246986295
-22.965164125597255;$301.00;2;5;3;1;2;-43.18180010099728
-22.96517929870939;$1,301.00;3;5;5;0,5;3;-43.38488357330372
-22.965216496560526;$199.00;1;5;1;1;1;-43.172798101311244
-22.96523363943742;$229.00;1;5;4;0;1;-43.17843312919191
-22.965233666434955;$249.00;1;5;1;1;1;-43.17174261168458
-22.965267722140382;$249.00;2;5;3;0,9;2;-43.17794283739587
-22.965301011791734;$191.00;1;5;3;1;1;-43.176439920196295
-22.965308536512563;$301.00;1;5;2;1;2;-43.175999870363654
-22.96535305992156;$1,499.00;2;5;3;0,9;2;-43.38469896383427
-22.965356254905483;$253.00;1;5;5;1;1;-43.178318870648525
-22.965406159767703;$174.00;1;5;4;1;1;-43.17763141248184
-22.96541427517576;$130.00;1,5;5;4;1;2;-43.19158982714279
-22.965462611102236;$348.00;2;5;3;1;2;-43.17977498979832
-22.965463056591474;$171.00;1;5;3;1;1;-43.18008487143184
-22.965475073284527;$181.00;1,5;5;3;0,6;3;-43.18766628288639
-22.96547823096012;$249.00;2;5;4;1;3;-43.17834158332305
-22.965583944524926;$140.00;2;5;1;0,38;1;-43.176057068604685
-22.965683797999926;$120.00;2;5;3;1;1;-43.182689141209316
-22.965712133616915;$201.00;1;5;3;1;2;-43.18130377846625
-22.965727863319355;$379.00;2;5;2;0,8;2;-43.38346315512494
-22.9657378315068;$161.00;1;5;2;0,4;1;-43.19120107918052
-22.9657442418751;$854.00;3;5;3;0,75;2;-43.18640644388088
-22.965761263876505;$249.00;2,5;5;4;1;3;-43.384694453315966
-22.965782174389073;$301.00;2;5;1;1;1;-43.38264171698277
-22.965789796906705;$191.00;2;5;5;1;1;-43.175695997360165
-22.96581511837148;$201.00;1;5;3;1;1;-43.184264184803375
-22.96582357551612;$191.00;1;5;3;1;0;-43.17457986042242
-22.965897060355356;$140.00;2;5;2;1;2;-43.192899218421516
-22.965898344281147;$400.00;2;5;4;1;2;-43.38592067732354
-22.965908993073608;$116.00;1;5;2;1;1;-43.185771243512995
-22.96591903141144;$270.00;1;5;2;1;2;-43.178962305865674
-22.96593422278674;$188.00;1,5;5;3;1;1;-43.22878213143178
-22.965942954401903;$222.00;1;5;3;1;1;-43.17703938992732
-22.965957187446865;$622.00;2;5;2;0,5;1;-43.180299954831945
-22.965976351119497;$1,349.00;2;5;2;1;1;-43.18280184785435
-22.96598485451401;$324.00;1,5;5;4;0,89;2;-43.17880331679191
-22.966109132112468;$164.00;1;5;5;0,83;1;-43.18231698621934
-22.96620303319305;$161.00;1;5;2;1;1;-43.17844538766036
-22.966216887705286;$400.00;1;5;4;1;2;-43.41202714945902
-22.966235591963923;$348.00;1;5;3;0;2;-43.182408205762016
-22.966250148552195;$168.00;2;5;4;1;2;-43.181805688150575
-22.96630455411221;$240.00;2;5;3;1;2;-43.18119425027933
-22.96631127099807;$99.00;2;5;2;0,8;1;-43.18422868891959
-22.966350999238692;$92.00;1;5;4;1;1;-43.179345896107904
-22.96635744711204;$499.00;2;5;3;1;2;-43.387575422340305
-22.966370375304383;$799.00;2;5;2;1;2;-43.18442696417075
-22.966401406760134;$150.00;1;5;1;0,6;1;-43.188955642857
-22.966416012233413;$499.00;1,5;5;5;1;2;-43.18840919220911
-22.966420927409764;$199.00;2;5;2;1;2;-43.1877554607042
-22.966426071033187;$164.00;1,5;5;2;1;2;-43.17729193058608
-22.966428544259323;$150.00;1;5;5;0,9;1;-43.1867533024049
-22.966468720084347;$294.00;2;5;5;0,89;3;-43.1793200206
-22.966472646954102;$181.00;2;5;3;1;2;-43.179878700052015
-22.96648879603268;$1,984.00;1,5;5;2;1;2;-43.18405842073548
-22.966511887361087;$482.00;2;5;5;1;2;-43.176719488158106
-22.96651307194985;$349.00;1;5;3;1;0;-43.185181507448156
-22.966544393091922;$181.00;1,5;5;3;0,6;3;-43.187000002485696
-22.966550392016313;$400.00;1,5;5;5;1;2;-43.178859342550865
-22.966566777898166;$451.00;2;5;4;0,71;2;-43.191915316195555
-22.966578873155154;$294.00;1;5;4;1;2;-43.178638609726484
-22.966616429478652;$349.00;3;5;3;0,82;3;-43.17940992593337
-22.96662424869493;$199.00;1,5;5;3;1;1;-43.203180859912116
-22.966640252725938;$499.00;1;5;3;0,9;0;-43.19005819493715
-22.96664907320296;$1,001.00;3;5;3;0;2;-43.1800945549186
-22.9666760310221;$201.00;2;5;5;1;2;-43.19066272984502
-22.966700553345383;$331.00;1,5;5;3;1;2;-43.17860734452511
-22.966703296911295;$410.00;1;5;4;1;2;-43.17749081455095
-22.966710921588728;$301.00;1;5;4;1;1;-43.17765831415782
-22.966722178446833;$499.00;2;5;3;1;2;-43.18519621906328
-22.966722852908273;$199.00;1;5;3;0,43;0;-43.1821924457356
-22.966735285495748;$181.00;2;5;7;1;3;-43.19297780480696
-22.966743390401817;$164.00;1;5;2;1;1;-43.18228614990464
-22.966768137026058;$250.00;1;5;4;1;1;-43.17767522288892
-22.966795236576967;$348.00;1;5;4;0,5;2;-43.17957548370743
-22.96682656670686;$604.00;3;5;2;1;3;-43.38710580247822
-22.966873083838447;$683.00;2,5;5;3;0,8;3;-43.183832060831094
-22.966873354835425;$89.00;2;5;2;1;2;-43.1893888346033
-22.966900963050904;$301.00;2;5;2;1;2;-43.19153069469129
-22.966934839510376;$789.00;3;5;6;1;2;-43.17549660800858
-22.966963026519885;$239.00;1,5;5;3;0,7;2;-43.18229812895444
-22.966974353630437;$249.00;1;5;3;1;1;-43.17707246652106
-22.966988028593935;$290.00;2;5;2;1;2;-43.18424082723657
-22.967018617174997;$283.00;1;5;1;1;1;-43.18415125922227
-22.967033432458607;$147.00;1;5;3;0,88;1;-43.181302022180354
-22.967036933773795;$171.00;1;5;4;1;2;-43.39676338745942
-22.96705283246509;$249.00;1;5;2;0;1;-43.18197991362386
-22.967124684866533;$102.00;1;5;1;1;1;-43.49827369897036
-22.967195310460465;$253.00;2;5;3;1;2;-43.18834570718105
-22.96720658996526;$1,000.00;2;5;3;1;2;-43.394026437661296
-22.96728368374349;$219.00;1;5;5;1;2;-43.18032797828448
-22.96733669654892;$290.00;2;5;2;0;2;-43.39190387384272
-22.967347427825516;$123.00;2;5;2;0,9;2;-43.18606465330983
-22.967362809401763;$280.00;1;5;4;1;1;-43.183110653537796
-22.96738783501286;$140.00;1;5;3;1;1;-43.18254889852953
-22.967410263217484;$174.00;1,5;5;4;1;2;-43.18611945453536
-22.96741239225117;$451.00;1;5;2;0,5;2;-43.41106666372399
-22.96743496421536;$301.00;2;5;5;1;2;-43.388601810601656
-22.96744701491977;$499.00;2,5;5;2;0,9;2;-43.20383145186136
-22.967520050135878;$249.00;1;5;4;0,5;2;-43.19187719462963
-22.96752433191081;$171.00;3;5;4;1;2;-43.18093652257453
-22.967527398168542;$301.00;2;5;5;1;2;-43.18132876218408
-22.96752750946875;$349.00;2;5;5;1;3;-43.38573909432658
-22.96752901535092;$250.00;1;5;5;1;1;-43.181527814558414
-22.96756330586159;$150.00;1;5;2;1;2;-43.17959060292186
-22.96756957756008;$301.00;1,5;5;2;1;2;-43.18860028041688
-22.967575493167256;$219.00;2;5;3;1;2;-43.20335562306679
-22.9675920236143;$120.00;1;5;3;1;2;-43.179381560474184
-22.96759490633604;$150.00;1;5;4;0;1;-43.18594903071139
-22.96760954022339;$150.00;1;5;5;0,25;1;-43.39431953042861
-22.96761256944119;$301.00;2;5;5;0,92;2;-43.18501886624481
-22.967616072305592;$499.00;2;5;5;1;2;-43.38890901993281
-22.967626564951185;$120.00;2;5;3;0,88;3;-43.39241039742275
-22.967651175756988;$219.00;1;5;2;1;1;-43.186584429740705
-22.967652328565524;$191.00;1;5;4;1;2;-43.18125777906487
-22.9676577280473;$201.00;1;5;4;1;2;-43.396275876268376
-22.967699599972455;$301.00;2;5;3;1;2;-43.385160544162915
-22.96780010778956;$150.00;1;5;1;1;0;-43.186931047887526
-22.96782413573755;$599.00;2;5;2;0;2;-43.18181281140976
-22.967832367402554;$348.00;1;5;3;0,6;2;-43.18216638591506
-22.96785239010927;$301.00;2;5;5;1;2;-43.177702706134
-22.967865563464958;$219.00;1;5;2;0,75;2;-43.39842058135303
-22.96786854588712;$1,001.00;2;5;4;0,8;2;-43.18190182917017
-22.967906782929468;$301.00;3;5;3;1;2;-43.18045311720199
-22.9679516410142;$236.00;2;5;4;1;2;-43.3926667424775
-22.967959985291557;$144.00;1;5;2;0,9;1;-43.18282953063863
-22.967994723653415;$348.00;1;5;3;1;2;-43.184942039939685
-22.96799495503925;$212.00;2;5;4;0,7;2;-43.18559397576315
-22.968019312713537;$301.00;2;5;2;0,7;2;-43.189964590731265
-22.968055688917723;$219.00;1;5;3;0,97;2;-43.18550850643524
-22.968092002005136;$99.00;1;5;3;1;1;-43.1861710399055
-22.968159150372095;$181.00;1;5;5;1;2;-43.39605218723386
-22.968203069144945;$1,199.00;2;5;3;0,75;3;-43.18667798102559
-22.968213019017483;$451.00;3;5;3;0,67;2;-43.18091359524634
-22.968232130837432;$191.00;2;5;3;0,8;3;-43.1840125096734
-22.96827595632329;$167.00;1;5;5;1;0;-43.18264370033613
-22.968344591521905;$649.00;2;5;3;1;2;-43.18876371105681
-22.968354774502828;$444.00;2;5;2;0,9;2;-43.182165147706655
-22.96839330591036;$1,042.00;2,5;5;4;1;2;-43.18772699474496
-22.968470500091055;$191.00;2;5;4;1;2;-43.18963628314334
-22.96850836202225;$130.00;1,5;5;3;1;1;-43.1880877302444
-22.968517045909913;$379.00;2;5;4;0,8;2;-43.1846230521176
-22.96855234723022;$249.00;1;5;4;1;1;-43.416779823908556
-22.96855895301202;$195.00;1;5;3;0,8;2;-43.187009530983936
-22.968588749660718;$1,708.00;2;5;3;0;3;-43.38987315714976
-22.968662346847672;$225.00;1;5;2;1;1;-43.18175375756395
-22.968696436682965;$201.00;1,5;5;4;1;2;-43.3900712411773
-22.968707892815;$99.00;1;5;2;0,7;2;-43.29746765526436
-22.968717201753538;$359.00;1;5;3;1;1;-43.18508397078421
-22.968762535525272;$201.00;1;5;5;1;2;-43.1865020778584
-22.9688372421516;$348.00;1;5;3;0,6;1;-43.191387741456744
-22.968924519418252;$89.00;1;5;3;0,88;2;-43.39751096801743
-22.968939679142604;$161.00;2;5;3;1;2;-43.390876508998595
-22.969172303142596;$499.00;1;5;5;1;2;-43.41405666895906
-22.969187203036906;$164.00;1;5;3;1;1;-43.188858137907935
-22.969195199136617;$301.00;2;5;3;1;2;-43.18434005742395
-22.969217516388678;$181.00;1;5;3;1;1;-43.18462608627184
-22.96921871526438;$201.00;1,5;5;2;1;2;-43.185780468266216
-22.969249062223454;$280.00;2;5;3;1;2;-43.18283457669387
-22.969259875183152;$174.00;2;5;3;1;2;-43.185975083671224
-22.969268907483496;$201.00;1;5;3;1;1;-43.187661274580556
-22.969294749938015;$700.00;2;5;4;1;2;-43.39230777550311
-22.96935174659043;$240.00;1;5;1;1;1;-43.18318862332666
-22.96936480813534;$307.00;2;5;5;1;2;-43.38925463446718
-22.96946376264985;$401.00;1;5;2;0;1;-43.18258613513398
-22.96949121443308;$201.00;1;5;5;0,63;2;-43.18800610043001
-22.9695110728285;$799.00;2;5;2;0;2;-43.39407354528024
-22.96953621890988;$161.00;1;5;3;1;1;-43.19070576609992
-22.969551791105374;$301.00;1;5;2;0,8;1;-43.182835187598016
-22.969566382384365;$130.00;2;5;5;1;2;-43.18813915683771
-22.96960027274154;$219.00;1;5;4;0;2;-43.39869188801926
-22.96962973689;$280.00;1;5;2;1;2;-43.182598780893244
-22.96968475423846;$184.00;1;5;3;1;1;-43.18720404670411
-22.96968899622094;$249.00;1;5;2;1;1;-43.188847118529004
-22.96972908165252;$301.00;1,5;5;5;1;2;-43.39757714794594
-22.969766197757984;$1,199.00;2;5;6;1;2;-43.18288303002996
-22.969777718098218;$301.00;2;5;1;1;1;-43.18686328625669
-22.969786500053587;$181.00;1;5;4;1;1;-43.19072949121801
-22.969786771042557;$260.00;1;5;3;0;1;-43.18555074579661
-22.969802188293112;$700.00;1;5;5;1;1;-43.18442508950566
-22.969823551841998;$400.00;1;5;5;0,9;2;-43.18500825613516
-22.969897289077657;$34.00;2;5;3;0,9;2;-43.39079123815008
-22.969899373466877;$201.00;2;5;4;0;3;-43.417136362515066
-22.9699444591586;$2,391.00;2;5;4;1;2;-43.18937411603472
-22.969973498506135;$161.00;2;5;3;1;2;-43.38923057502001
-22.969986357684313;$301.00;2;5;3;1;3;-43.39206227539016
-22.96999790002348;$294.00;2;5;4;1;3;-43.396537241118956
-22.97006461970856;$249.00;2;5;4;1;2;-43.18729568527625
-22.970081870228576;$171.00;1;5;3;1;1;-43.186991018487895
-22.970092662674777;$150.00;1;5;4;0,8;3;-43.4145672538168
-22.970105418603467;$400.00;2;5;4;1;2;-43.19047858739967
-22.970155676894656;$249.00;2;5;3;0,25;3;-43.18353299885433
-22.97020861651242;$239.00;2;5;3;1;2;-43.39458357341701
-22.970210585365844;$349.00;2;5;3;1;2;-43.19082481620493
-22.97033701131404;$348.00;1,5;5;2;1;2;-43.185167193191674
-22.970374476479556;$161.00;2;5;3;0,5;2;-43.390895032250384
-22.970411103616776;$318.00;1,5;5;2;1;2;-43.18451377822405
-22.97041992528984;$161.00;2;5;5;1;3;-43.39239264697941
-22.97042951028759;$349.00;2;5;4;0,83;2;-43.38383255328395
-22.970442725756552;$79.00;1;5;5;0,3;1;-43.1858444479629
-22.970448307678442;$850.00;2;5;4;1;3;-43.383920590180296
-22.97045343852694;$171.00;2;5;5;1;2;-43.18276832932729
-22.970477518124003;$301.00;1;5;3;1;2;-43.18540896097217
-22.97048910879194;$140.00;1;5;3;1;0;-43.18789750265319
-22.970521192426755;$99.00;2;5;3;0;1;-43.38935127503496
-22.9705354043793;$171.00;1;5;3;0,8;1;-43.18784534760757
-22.97055842255787;$379.00;1;5;2;0,9;1;-43.186836593816416
-22.97056515796103;$140.00;3;5;4;1;2;-43.38287253454999
-22.97057106844509;$488.00;2;5;4;1;2;-43.18397752774281
-22.970599236604713;$249.00;1;5;5;0,3;1;-43.187786490619956
-22.970625805414663;$376.00;2;5;3;1;2;-43.1854830034975
-22.97066074517553;$110.00;2;5;3;0,88;2;-43.384260553793325
-22.970708083275145;$488.00;3;5;5;1;3;-43.39362214648328
-22.970712663058663;$199.00;1;5;5;1;1;-43.1879963371497
-22.970725171242844;$208.00;1;5;3;0,7;2;-43.183132592277914
-22.97072715476312;$468.00;1;5;2;1;2;-43.18452908775037
-22.970768679726095;$280.00;2;5;3;1;2;-43.18451041867929
-22.97079921386092;$171.00;1;5;3;1;1;-43.18902050891301
-22.97084932708258;$1,001.00;2;5;3;1;3;-43.189037396100595
-22.970862103407264;$150.00;1;5;5;0,3;1;-43.18601774969058
-22.970866070792702;$260.00;2;5;4;0,82;3;-43.18653165282536
-22.971011846650182;$120.00;1,5;5;3;0,94;1;-43.358291581965766
-22.971045627643278;$249.00;2;5;3;0,8;2;-43.38294150420635
-22.971090280085093;$191.00;2;5;3;0,8;3;-43.39285727820971
-22.971106824222073;$79.00;1;5;3;1;0;-43.18744548210581
-22.971107551847684;$184.00;1;5;4;1;1;-43.187704818715815
-22.971172855243697;$171.00;1;5;2;1;0;-43.49501202608393
-22.971173502918724;$294.00;3;5;5;1;2;-43.191525894411754
-22.971198623976594;$2,100.00;2;5;2;1;2;-43.39770234605418
-22.971204738472903;$400.00;2;5;3;0,5;2;-43.187454604299646
-22.97122528201036;$297.00;2;5;4;1;2;-43.18994244721952
-22.971229595815352;$348.00;2;5;3;0;2;-43.18356409270982
-22.97126023830716;$499.00;1;5;5;1;1;-43.18985637929621
-22.971274418964427;$400.00;1,5;5;6;1;2;-43.40076291014264
